裛,3,156,59,241,246,22,24,7
裟,7,146,133,239,244,23,22,8
裢,5,117,166,250,241,32,13,6
裣,6,157,144,247,246,35,12,7
裤,4,117,178,249,248,33,16,5
裥,6,90,211,243,244,33,14,9
裨,2,68,125,248,246,25,24,8
裯,4,106,168,243,245,23,26,6
裰,5,116,185,255,245,25,24,7
裱,1,66,63,258,246,24,26,2
裲,2,65,120,250,241,22,25,5
裳,2,119,67,243,247,23,23,4
裴,2,90,98,241,244,21,24,4
裸,2,69,121,250,243,24,23,7
裹,3,142,72,245,249,23,25,9
裼,2,69,122,247,241,23,23,5
裾,2,70,120,248,241,26,22,6
褀,5,110,139,248,245,34,13,9
褂,3,89,152,252,242,25,22,4
褉,3,94,108,247,246,33,14,6
褊,3,107,118,243,244,23,24,8
褎,4,178,93,240,247,25,22,5
褏,4,173,92,240,247,25,22,9
褐,2,67,122,245,243,24,23,5
褒,4,184,94,241,247,23,23,6
褓,3,71,185,245,245,25,22,5
褔,5,139,120,247,245,34,13,11
褕,3,89,134,252,245,24,25,8
褙,4,94,148,257,244,25,25,7
褚,1,64,63,251,245,25,24,6
褛,6,139,152,248,245,32,16,8
褟,7,124,175,240,246,33,14,10
褡,6,169,133,247,245,34,13,8
褢,3,142,79,244,246,32,14,8
褥,4,101,137,246,244,22,24,5
褦,4,100,159,248,244,24,24,7
褧,5,144,117,244,241,21,24,10
褪,4,119,137,252,244,24,24,9
褫,3,90,104,249,243,22,25,4
褯,4,88,129,248,246,32,15,6
褰,1,63,63,245,245,20,26,6
褱,8,260,76,244,243,23,23,12
褴,7,128,190,249,243,32,15,11
褵,3,123,88,246,244,23,25,4
褶,3,80,148,243,243,24,23,6
褽,9,211,155,247,244,32,14,11
褾,5,165,119,251,244,23,25,10
襁,2,64,124,253,244,26,23,5
襄,2,119,60,239,243,21,23,7
襆,4,84,145,252,243,24,24,6
襉,4,78,216,242,245,22,25,11
襋,4,85,187,250,244,30,17,7
襌,4,99,135,246,244,21,26,11
襕,5,101,141,245,245,30,17,9
襚,5,125,160,253,242,25,23,6
襛,3,101,122,250,244,22,26,10
襜,5,138,146,247,245,23,24,9
襞,2,93,94,244,247,22,25,7
襟,7,173,174,252,243,25,22,8
襡,1,63,62,245,243,22,25,9
襢,6,186,124,248,244,24,24,11
襥,6,128,198,249,245,32,16,8
襦,7,141,136,249,244,23,25,8
襫,2,66,124,250,242,22,25,7
襭,5,107,155,256,244,26,23,10
襮,5,141,147,250,243,23,25,9
襶,6,119,185,249,245,31,16,12
襻,2,68,124,253,241,21,25,5
襼,4,188,108,253,244,23,24,8
襽,7,137,213,248,243,22,25,14
襾,1,61,49,237,191,10,16,4
西,1,60,56,234,218,16,20,5
要,1,62,59,241,230,18,21,7
覂,3,169,64,243,237,31,13,8
覃,2,122,58,245,236,21,22,7
覅,3,99,126,248,244,30,17,9
覆,2,80,77,247,245,20,26,10
覉,5,167,117,244,239,18,26,12
覌,2,73,112,250,237,32,12,6
覐,3,104,104,247,234,21,23,8
覗,4,94,150,239,234,19,22,9
覚,2,120,68,239,244,24,21,6
覜,4,80,192,248,241,21,25,8
覤,3,101,149,250,245,32,15,8
覧,4,141,84,236,245,21,23,11
覰,2,91,124,248,246,22,25,10
観,2,70,119,253,243,22,25,10
见,3,102,122,242,237,33,9,4
观,4,109,166,246,236,31,13,5
规,3,103,150,247,243,33,13,4
觅,7,179,137,232,244,35,9,8
视,4,110,150,250,242,32,14,5
觇,3,99,148,236,244,29,13,5
览,6,161,139,241,246,35,11,8
觉,6,177,130,240,244,35,10,7
觊,4,127,147,242,245,30,15,5
觋,4,116,167,247,234,26,17,5
觌,6,153,173,247,245,32,15,7
觍,5,132,161,247,245,27,19,12
觎,6,129,212,250,244,31,16,9
觏,3,98,150,247,245,30,17,10
觐,3,102,148,246,245,29,17,7
觑,5,138,192,251,245,31,17,7
角,1,55,63,215,246,24,19,7
觔,2,61,124,241,246,24,24,8
觖,1,65,63,254,245,23,26,8
觚,2,64,122,254,246,24,25,8
觜,3,110,84,230,242,19,22,9
觝,3,81,120,253,243,24,24,10
觞,2,64,124,244,244,31,16,8
觡,1,64,62,249,244,31,16,10
解,3,89,120,244,243,23,23,9
觥,4,86,157,252,243,23,25,10
触,2,63,122,252,242,24,25,10
觩,3,86,86,250,246,22,26,9
觫,1,66,63,256,245,21,28,9
觭,4,111,144,249,246,22,26,11
觯,3,73,136,250,244,31,16,13
觱,4,157,81,241,242,22,24,11
觳,4,155,90,249,248,23,25,11
觵,3,92,90,249,246,31,17,14
觷,3,93,87,238,243,29,15,9
觺,3,120,102,240,248,30,16,10
觼,3,106,128,250,247,30,18,14
觽,2,101,87,255,246,21,30,12
觾,8,130,182,250,246,31,17,16
觿,2,101,87,255,246,20,30,15
言,5,217,44,235,238,23,19,7
訇,6,196,92,229,238,25,18,8
訊,6,134,101,250,234,25,19,8
訏,6,144,102,241,238,26,17,8
訑,6,141,103,244,239,23,21,8
訚,8,181,169,213,245,26,11,10
訧,6,147,120,249,247,37,11,8
訬,9,175,165,245,240,24,21,11
訳,6,143,102,247,235,22,20,9
訹,5,141,96,249,245,34,13,7
訾,7,267,81,240,243,23,22,9
詀,6,135,106,238,244,27,18,9
詅,7,171,100,245,243,25,20,9
詈,6,283,44,244,234,22,21,11
詊,7,153,142,245,245,34,12,9
詑,7,161,107,238,245,27,19,9
詝,7,172,103,245,242,26,19,9
詟,6,260,76,229,247,32,12,9
詨,9,210,128,251,244,37,9,11
詸,6,153,119,246,244,33,14,8
詹,4,159,82,240,242,24,22,8
詻,6,139,106,247,244,24,22,10
誂,7,132,164,241,240,24,21,9
誃,6,137,105,246,240,25,20,10
誉,5,187,64,248,246,24,23,9
誊,6,186,84,249,248,35,13,8
誋,10,180,142,243,237,24,19,12
誓,7,272,77,239,245,24,21,9
誙,10,211,148,243,238,23,20,12
誧,6,125,107,241,245,25,21,12
説,8,159,116,246,242,26,19,11
読,9,205,132,245,243,24,22,11
誯,7,163,97,237,238,23,20,13
諆,8,168,119,243,240,25,20,13
諌,6,133,104,245,240,22,23,12
諕,8,165,154,244,243,24,21,11
諟,6,166,79,249,238,22,22,10
諴,9,165,140,246,243,26,20,12
諵,7,153,142,243,243,23,22,9
謆,7,145,137,238,242,22,23,10
謇,4,177,59,247,245,19,28,11
謋,8,176,146,246,245,23,24,12
謍,11,327,119,231,246,20,23,13
謏,5,134,110,251,247,34,14,8
謑,9,188,126,244,243,24,21,11
謡,10,192,126,241,236,23,20,12
謦,8,330,85,246,247,23,24,13
謪,9,187,134,249,247,35,13,12
謷,5,247,54,239,245,21,25,9
謼,9,179,151,242,244,24,21,11
譅,9,173,161,245,238,22,22,11
譈,8,170,145,246,243,24,22,13
譊,7,206,107,247,247,34,13,9
譒,8,176,114,244,240,21,23,14
譞,8,209,99,245,238,22,22,15
譡,8,190,124,248,245,33,13,15
警,5,239,53,238,250,23,23,10
譩,10,208,130,244,244,23,22,15
譬,8,307,85,242,243,22,24,13
譱,11,278,119,243,246,22,24,14
譲,7,165,110,243,249,24,24,11
譹,9,233,104,241,244,23,22,12
讆,8,226,131,240,247,31,16,13
讇,7,146,190,242,243,31,14,14
讏,11,327,119,239,245,21,25,15
讐,7,281,72,243,248,25,21,15
讘,6,163,109,247,241,32,13,17
讟,13,230,144,246,246,23,24,22
讠,2,44,53,130,228,25,2,3
计,3,81,112,248,239,36,9,4
订,3,79,107,242,235,35,7,4
讣,3,64,110,233,242,36,8,4
认,3,88,110,246,238,35,9,4
讥,3,85,107,250,239,36,9,4
讦,3,82,110,246,236,34,9,4
讧,3,79,102,244,216,33,7,4
讨,4,87,129,243,245,41,6,5
让,3,83,109,246,227,36,8,4
讪,3,70,109,235,230,34,9,4
讫,4,114,117,245,234,37,9,5
讬,3,85,109,246,227,33,9,4
训,5,65,216,226,237,32,9,6
议,4,94,121,245,241,37,8,5
讯,4,106,154,243,225,32,9,5
记,3,75,106,248,227,37,6,4
讱,4,87,127,238,243,35,10,5
讲,3,83,113,250,247,38,10,5
讳,3,77,112,240,245,35,10,4
讴,4,101,147,241,228,31,9,5
讵,3,72,107,244,230,34,8,5
讶,3,82,110,244,233,33,9,4
讷,3,71,108,240,233,33,10,4
许,3,81,112,247,246,36,11,4
讹,4,86,170,245,243,34,12,5
论,4,112,119,244,236,36,9,5
讼,5,112,148,248,236,36,9,6
讽,4,106,147,242,241,33,11,5
设,4,129,116,242,239,35,8,6
访,4,95,112,248,245,39,9,5
诀,3,84,112,246,248,38,9,5
证,3,79,104,248,218,32,8,4
诂,3,79,113,245,243,37,10,5
诃,4,96,141,246,235,32,10,6
评,5,108,149,250,235,33,10,6
诅,3,79,106,246,221,32,8,7
识,5,106,126,240,231,33,8,7
诇,4,87,143,242,238,34,10,6
诈,3,77,112,239,247,36,10,4
诉,3,85,111,249,246,38,10,4
诊,6,168,136,244,244,37,9,7
诋,4,81,119,243,234,32,11,6
诌,3,76,110,234,234,36,8,5
词,5,121,139,235,234,33,8,7
诎,3,70,113,234,241,34,11,4
诏,4,106,111,234,230,32,8,6
诐,3,80,115,243,248,35,11,5
译,3,118,87,244,239,33,11,6
诒,4,102,110,233,240,35,9,6
诓,4,105,146,247,229,31,11,5
诔,3,84,112,247,245,35,12,4
试,5,113,155,249,243,37,10,6
诖,3,78,112,248,237,37,9,4
诗,5,131,129,245,247,37,10,6
诘,4,110,107,245,240,36,9,6
诙,5,134,158,248,245,34,13,6
诚,4,91,120,246,249,36,12,5
诛,3,78,111,243,246,34,12,4
诜,3,86,114,248,243,33,12,4
话,3,79,111,249,240,36,9,5
诞,4,112,150,248,235,33,11,5
诟,4,107,141,247,240,35,10,6
诠,4,125,121,251,239,38,10,5
诡,4,107,146,245,246,35,11,6
询,3,77,112,237,246,36,11,7
诣,4,98,107,228,243,34,9,7
诤,3,79,116,246,246,35,12,6
该,5,125,131,241,241,36,9,6
详,4,85,128,242,245,36,10,5
诧,5,130,113,244,236,37,9,6
诨,4,119,116,249,236,32,12,5
诩,6,93,190,234,233,32,10,7
诪,4,88,124,245,248,36,11,5
诫,4,91,120,249,249,36,13,5
诬,4,94,132,248,217,30,10,5
语,4,109,104,248,233,34,9,7
诮,5,92,141,235,245,34,11,8
误,4,108,108,242,236,33,9,6
诰,4,113,108,248,239,35,11,6
诱,4,126,116,246,246,35,12,5
诲,6,138,144,251,249,37,12,9
诳,4,87,160,251,232,33,10,5
说,4,96,128,244,247,36,10,6
诵,3,71,111,234,238,33,10,8
诶,3,84,112,246,245,36,11,4
请,4,108,112,248,247,37,12,7
诸,3,82,114,249,247,37,12,7
诹,3,77,111,247,235,29,13,8
诺,4,123,117,248,242,36,11,6
读,6,143,138,247,248,37,11,7
诼,3,85,107,247,234,31,12,4
诽,4,71,170,243,235,35,9,5
课,3,87,110,250,240,32,13,8
诿,4,128,118,249,241,34,12,6
谀,3,84,110,243,242,32,13,4
谁,4,90,123,249,245,33,14,8
谂,9,173,158,249,230,36,10,10
调,4,94,130,235,236,31,11,8
谄,4,111,119,238,245,37,10,5
谅,7,145,146,246,244,38,9,9
谆,4,145,84,248,246,38,10,6
谇,6,158,136,243,243,35,11,7
谈,6,137,150,250,247,36,12,7
谉,4,112,123,244,246,33,12,9
谊,5,131,112,244,232,35,9,9
谋,4,122,113,245,246,35,11,7
谌,4,93,122,248,233,35,11,8
谍,3,83,110,248,247,35,13,5
谎,7,160,165,246,245,36,11,8
谏,5,101,136,249,246,34,14,8
谐,5,101,145,243,242,34,12,8
谑,4,121,137,251,245,35,13,5
谒,5,130,133,241,242,33,12,8
谓,4,104,110,239,237,32,12,11
谔,6,149,129,244,236,31,12,9
谕,6,117,177,249,247,35,12,9
谖,6,136,136,247,245,35,12,8
谗,5,121,116,246,244,33,13,9
谘,6,130,163,243,243,33,13,8
谙,6,153,120,246,242,37,9,9
谚,7,179,168,242,248,36,10,8
谛,6,157,131,250,246,36,12,7
谜,5,95,138,245,240,34,12,6
谝,3,78,111,236,244,34,12,8
谞,3,80,114,248,240,33,12,6
谟,4,126,116,250,247,36,12,7
谠,6,145,142,247,246,36,12,8
谡,6,152,132,247,237,32,12,12
谢,5,92,187,250,245,34,13,9
谣,6,139,137,248,239,35,11,7
谤,7,177,133,245,251,38,11,8
谥,7,171,136,249,231,36,10,11
谦,4,90,123,244,249,32,15,10
谧,7,144,141,247,227,31,12,11
谨,3,77,110,248,239,35,12,7
谩,5,151,113,251,238,32,12,12
谪,5,109,148,247,245,35,12,7
谫,7,158,159,243,248,36,12,10
谬,10,220,175,248,240,33,12,11
谭,4,121,112,248,247,34,14,11
谮,5,117,144,249,233,31,13,8
谯,8,115,159,242,237,32,13,12
谰,7,106,226,243,238,31,13,10
谱,7,139,148,249,248,36,13,11
谲,5,127,125,248,242,34,12,7
谳,6,94,192,247,246,34,14,8
谴,6,152,145,250,242,35,13,11
谵,10,225,175,246,248,34,13,13
谶,5,102,143,249,246,34,14,7
谷,3,103,89,237,229,27,14,6
谽,6,143,142,247,240,26,20,10
豁,4,122,104,251,244,25,23,8
豆,4,171,63,242,211,22,14,6
豇,5,126,112,242,221,21,17,7
豉,5,128,122,243,240,24,21,8
豊,3,170,53,240,235,22,22,12
豋,2,123,66,249,237,23,23,6
豌,6,130,161,240,244,25,21,9
豍,5,121,130,245,248,32,15,11
豏,5,116,123,244,245,22,24,12
豑,4,121,120,243,247,21,26,14
豕,1,61,55,238,214,17,18,2
豖,1,58,61,228,239,29,11,2
豗,1,62,58,241,227,17,23,2
豚,2,63,117,248,231,18,24,5
豜,2,72,120,251,235,31,13,4
豝,2,63,113,247,221,16,23,5
豞,3,88,148,248,246,34,14,5
象,1,62,62,243,244,21,24,6
豢,1,63,62,247,242,22,25,4
豣,2,68,115,248,227,19,22,3
豦,2,111,92,243,240,24,21,3
豨,1,64,62,252,243,22,26,4
豪,4,214,62,233,246,23,21,6
豫,3,95,124,247,247,22,26,7
豭,4,85,168,250,228,19,22,7
豮,6,170,161,251,247,34,15,7
豱,3,97,116,249,231,30,13,10
豳,2,75,99,221,230,15,22,3
豵,5,103,214,249,243,23,24,6
豷,6,192,123,249,244,33,14,8
豸,3,92,72,177,231,15,9,4
豹,5,119,138,234,238,22,21,6
豺,3,100,81,241,239,28,18,4
豻,4,103,129,242,239,24,20,5
貂,5,134,130,239,239,22,22,7
貅,5,108,194,252,241,23,23,6
貆,6,161,118,246,241,24,22,9
貉,4,125,107,247,245,22,25,8
貊,4,97,130,243,241,24,23,7
貌,3,98,84,244,247,23,23,7
貔,6,153,153,247,244,23,24,8
貘,5,136,133,248,244,24,23,8
貜,5,139,132,252,241,18,28,16
貤,4,83,131,242,240,21,24,8
賌,3,128,89,224,251,31,12,7
賏,6,107,143,246,228,17,23,13
賝,7,153,155,246,231,18,24,11
賥,6,141,158,250,245,32,16,10
賨,3,153,63,241,245,23,23,7
賮,7,160,102,229,249,30,14,13
賸,2,79,70,249,244,21,26,10
贉,5,120,128,246,236,19,25,13
贕,7,145,191,244,248,28,19,17
贝,3,94,110,207,234,25,9,4
贞,3,107,101,226,246,36,8,4
负,3,110,99,221,248,33,9,5
贠,4,137,100,195,249,26,9,5
贡,4,162,91,245,238,35,9,5
财,4,95,169,248,245,34,13,5
责,4,152,93,232,246,34,10,5
贤,6,149,142,237,243,33,11,8
败,4,99,170,247,249,32,16,6
账,4,91,166,242,239,27,16,5
货,5,161,122,233,248,34,11,6
质,4,151,150,228,245,33,12,5
贩,4,96,164,250,244,32,15,6
贪,4,127,100,247,250,38,11,5
贫,4,155,94,247,248,36,11,5
贬,6,136,167,250,242,33,14,7
购,5,117,193,248,247,33,16,6
贮,6,136,137,249,240,32,13,7
贯,4,154,90,236,244,33,11,9
贰,7,202,145,244,250,35,13,8
贱,5,108,173,245,245,31,16,6
贲,5,216,101,245,244,36,11,6
贳,4,155,94,235,248,34,12,6
贴,3,83,156,243,246,31,15,6
贵,4,162,90,242,248,35,11,7
贶,4,102,166,248,237,28,16,6
贷,6,173,134,249,251,38,12,7
贸,5,157,120,224,247,31,11,6
费,4,151,96,229,247,28,14,9
贺,5,149,119,229,247,33,12,7
贻,5,118,167,240,240,28,16,7
贼,6,121,214,245,247,30,17,7
贽,4,145,126,234,248,33,13,5
贾,4,159,90,238,243,32,12,9
贿,4,95,165,250,246,32,16,7
赀,5,159,125,238,245,31,14,6
赁,5,163,121,238,248,36,12,6
赂,4,96,165,248,247,32,16,7
赃,6,139,207,249,241,30,16,7
资,6,176,133,228,246,31,11,7
赅,6,141,190,246,244,30,16,7
赆,6,128,177,245,236,27,16,8
赇,6,113,190,247,246,30,17,7
赈,5,119,171,246,242,28,17,6
赉,3,117,91,246,247,34,14,6
赊,7,179,183,248,247,32,16,8
赋,7,136,216,246,245,32,15,8
赌,4,93,166,244,243,30,16,8
赍,5,174,112,241,249,34,13,6
赎,7,155,191,246,248,31,17,8
赏,6,195,105,229,247,33,10,8
赐,5,119,170,247,239,28,17,8
赑,7,208,153,247,242,35,11,8
赒,5,110,180,247,237,27,17,8
赓,5,170,143,245,247,33,14,9
赔,8,169,182,248,247,33,15,10
赕,8,162,211,248,247,30,18,9
赖,4,110,163,247,247,32,15,8
赗,7,159,174,245,237,28,16,11
赘,4,157,95,247,246,32,15,7
赙,7,144,193,248,246,29,18,12
赚,5,104,174,247,247,28,18,11
赛,3,111,86,247,247,33,15,7
赜,4,136,121,241,242,27,16,8
赝,5,192,172,247,243,31,16,10
赞,4,136,127,233,245,30,14,5
赟,8,207,154,243,248,34,14,9
赠,8,140,198,240,246,29,17,13
赡,7,176,191,247,249,30,18,10
赢,6,185,148,248,247,32,15,10
赣,8,195,156,247,247,32,16,12
赤,3,93,101,231,244,25,18,4
赦,4,86,161,247,242,23,23,6
赧,4,78,162,248,242,23,23,7
赩,3,79,102,247,243,22,25,7
赪,5,113,180,250,247,34,14,6
赫,6,89,204,245,244,23,23,7
赭,4,85,153,244,243,22,24,7
赯,4,109,164,252,247,31,17,10
走,1,61,62,239,242,27,17,2
赱,3,137,76,239,238,29,15,4
赳,2,91,115,245,244,26,20,3
赴,2,84,112,246,239,26,20,3
赵,2,93,110,246,240,37,10,3
赶,1,63,62,247,243,27,20,2
起,2,93,108,249,241,28,19,3
赸,2,94,114,250,245,35,13,3
趁,5,191,142,250,246,27,21,6
趄,2,100,109,244,239,24,21,6
超,3,117,108,244,239,26,19,5
越,3,108,124,249,243,24,23,4
趋,2,96,115,250,243,35,12,3
趐,2,81,112,249,239,25,22,3
趑,3,116,128,250,245,26,21,4
趒,4,106,180,250,244,35,13,5
趔,4,111,192,246,239,32,14,5
趟,4,129,147,250,245,24,24,7
趡,2,73,72,252,244,34,15,6
趣,2,104,113,250,243,24,23,7
趦,5,145,129,248,240,25,21,7
趫,4,150,125,253,239,24,23,8
趮,5,153,134,251,242,34,14,9
趯,1,63,61,248,239,23,23,5
趱,6,174,172,248,238,30,15,7
足,1,60,59,234,232,24,15,3
趴,3,72,173,243,237,29,13,5
趵,3,80,125,233,240,25,20,5
趷,3,94,119,242,240,25,20,5
趸,2,121,66,245,238,34,10,4
趹,2,69,119,247,240,24,23,5
趺,2,67,117,247,234,23,21,4
趼,2,66,116,247,231,20,21,4
趾,2,66,114,243,228,25,16,4
趿,2,72,113,247,231,29,13,5
跁,2,61,114,246,225,27,14,6
跂,2,69,119,247,245,25,21,5
跃,2,75,117,248,236,31,13,4
跄,3,100,124,248,238,34,13,5
跅,2,65,118,245,236,22,21,4
跆,3,91,117,245,243,26,20,6
跋,3,81,128,244,241,24,21,5
跌,2,69,119,251,240,22,24,4
跍,2,65,121,246,246,33,14,5
跎,3,89,121,245,235,26,20,5
跏,2,58,110,241,237,24,21,5
跐,3,67,176,249,233,31,14,5
跑,2,92,101,245,245,25,22,5
跕,2,60,119,241,240,25,19,5
跖,2,66,114,246,223,21,20,5
跗,4,80,195,246,238,23,23,6
跙,2,65,114,244,226,20,20,7
跚,2,66,116,250,227,17,25,7
跛,1,64,61,249,240,23,24,5
距,2,60,116,242,227,21,19,5
跞,4,95,159,245,235,30,13,6
跟,2,66,116,246,230,19,23,6
跣,2,68,119,246,244,23,24,5
跤,5,131,135,244,239,25,21,7
跦,2,70,119,251,242,31,16,4
跧,2,67,116,249,231,22,22,4
跨,3,102,119,252,243,25,22,6
跩,2,72,120,246,248,33,16,8
跪,2,88,95,248,243,23,25,5
跫,2,123,61,239,241,21,21,6
跬,3,102,114,246,235,23,22,5
跮,4,137,121,245,231,28,14,6
路,1,64,62,249,243,23,23,6
跱,3,75,130,245,240,23,23,5
跲,3,96,113,251,234,23,21,7
跳,4,74,191,245,232,23,19,6
践,3,83,130,247,241,23,23,5
跶,4,106,156,251,232,32,13,6
跷,3,111,119,247,245,32,14,5
跸,4,99,155,245,243,31,14,6
跹,4,104,155,246,225,29,11,6
跺,3,109,122,248,235,30,13,5
跻,4,83,150,244,245,33,13,7
跼,2,79,80,242,237,20,24,6
跽,6,110,154,248,223,20,20,8
踅,3,128,91,245,248,25,22,5
踆,3,104,124,244,240,23,22,6
踈,2,66,121,245,245,22,24,6
踉,2,68,120,248,244,24,24,7
踊,2,59,119,234,236,22,20,8
踋,2,61,118,239,238,23,21,4
踌,3,72,132,247,246,24,23,6
踏,4,97,143,247,243,24,22,8
踒,2,69,119,249,241,30,16,5
踔,2,65,121,246,245,26,22,6
踖,3,91,115,246,241,23,23,8
踘,4,108,178,246,246,31,16,6
踜,4,138,121,248,245,32,15,7
踝,2,67,118,249,234,18,24,8
踞,1,62,60,244,235,20,24,7
踟,3,65,171,238,237,22,22,6
踠,3,83,165,239,243,22,23,6
踡,1,63,63,248,247,23,25,6
踢,2,64,117,242,233,19,24,6
踣,3,92,114,246,242,24,22,7
踤,5,138,143,244,245,31,15,7
踥,4,113,86,249,246,33,14,7
踦,4,115,139,246,241,24,23,7
踧,5,87,207,247,234,23,21,8
踩,6,134,143,249,241,31,15,8
踪,6,154,149,249,240,25,22,8
踬,4,109,162,244,241,30,15,6
踮,4,108,170,244,245,32,14,7
踯,4,78,187,246,243,31,15,6
踱,2,67,120,250,245,23,24,7
踵,2,63,119,245,237,21,25,8
踶,3,96,112,246,231,20,23,7
踹,3,96,115,246,241,23,23,5
踺,3,103,165,249,242,31,15,7
踼,3,97,120,249,241,29,16,7
踽,2,61,120,240,242,23,23,7
蹀,3,105,118,248,239,22,24,6
蹁,1,62,61,242,238,21,23,8
蹂,2,66,119,247,239,21,24,4
蹄,3,97,126,246,245,22,24,6
蹇,1,62,63,244,247,21,25,7
蹈,5,114,142,244,236,24,20,7
蹉,1,63,62,245,243,25,22,4
蹊,4,114,141,248,241,23,23,6
蹋,4,91,148,242,236,21,23,8
蹎,6,151,151,250,245,24,23,11
蹐,5,97,133,249,243,24,23,10
蹑,3,113,119,247,239,30,15,10
蹒,3,102,120,244,242,30,15,7
蹓,4,106,144,250,235,29,15,10
蹙,3,79,78,243,243,23,23,7
蹚,6,154,145,252,237,33,15,9
蹜,2,100,77,246,242,23,23,6
蹝,4,87,188,251,239,23,23,6
蹠,6,97,183,246,243,23,23,9
蹡,5,101,202,249,244,23,24,9
蹢,3,84,151,247,246,24,24,7
蹦,4,111,161,246,249,33,16,10
蹧,3,94,120,249,247,32,16,14
蹩,5,140,113,249,247,23,25,9
蹪,5,133,136,249,249,31,17,12
蹬,4,133,116,247,232,22,22,7
蹭,5,109,133,249,238,23,22,11
蹮,2,71,116,251,231,28,16,9
蹯,2,73,70,253,239,21,24,8
蹰,7,134,172,244,231,18,23,10
蹲,2,73,71,250,243,23,24,11
蹴,5,105,183,247,239,24,21,7
蹶,2,72,70,255,238,18,28,4
蹼,4,82,142,247,246,23,24,7
蹽,5,106,157,249,245,31,16,10
蹾,6,123,178,252,244,31,16,10
蹿,4,119,136,248,249,31,17,10
躁,5,125,129,251,236,21,23,10
躃,4,88,130,245,241,22,23,9
躄,4,142,100,245,248,24,22,9
躅,2,63,119,240,237,19,25,10
躇,3,105,122,249,242,23,23,9
躏,5,114,136,243,245,29,17,10
躐,11,157,216,256,243,23,24,14
躔,2,100,110,248,242,21,25,8
躗,7,186,132,244,247,32,16,11
躘,4,80,175,251,239,22,25,9
躙,3,70,177,238,233,18,25,12
躛,8,211,121,242,244,23,23,12
躜,4,135,118,247,245,30,17,7
躝,5,87,222,238,233,17,25,13
躞,11,169,198,248,239,22,24,15
躠,5,179,101,234,250,29,14,10
躣,4,103,147,248,239,27,18,15
躧,6,108,131,247,238,19,26,13
躩,3,111,117,251,240,16,29,15
身,1,59,62,232,242,24,19,5
躬,1,61,61,238,239,23,22,5
躯,3,84,157,242,242,23,23,7
躰,2,70,122,247,241,22,24,6
躲,2,99,91,249,248,34,15,6
躹,4,105,184,246,247,31,17,8
躺,5,94,175,239,243,22,24,10
軃,4,98,134,245,243,20,27,14
軆,3,136,111,246,243,21,26,15
軏,2,72,119,247,245,23,24,7
軖,2,69,118,249,251,35,14,7
軘,2,69,124,250,249,31,17,7
軜,2,58,124,236,245,21,25,9
軝,2,62,124,245,250,33,16,8
軠,1,63,63,246,248,33,15,6
軡,3,102,102,251,249,33,16,8
転,3,90,106,248,245,23,23,8
軥,3,85,156,246,251,32,17,9
軨,3,94,119,242,243,20,25,8
軭,3,86,157,243,245,20,25,8
軱,1,63,63,247,245,20,26,7
軶,3,101,105,250,251,33,16,9
軷,3,79,136,245,245,21,25,8
軽,3,99,123,246,243,22,24,9
軿,3,83,138,249,249,33,16,9
輀,2,61,120,242,242,22,25,7
輂,1,62,62,244,244,20,27,8
輋,1,64,64,252,250,34,15,6
輗,2,68,123,243,243,19,26,7
輠,2,66,123,246,245,18,28,11
輣,1,61,63,237,245,17,28,11
輤,3,96,127,252,251,32,17,10
輫,3,60,186,244,245,22,24,8
輮,3,102,124,245,245,19,27,8
輴,2,65,124,242,245,19,27,11
輵,2,63,124,242,245,18,28,9
輶,2,65,125,246,245,20,26,12
輹,1,63,63,246,247,21,27,9
輼,2,92,93,251,251,33,16,12
轇,6,167,178,247,245,18,28,11
轏,4,128,167,244,244,19,27,10
轑,3,91,87,249,242,20,27,11
轒,3,96,127,243,244,19,27,12
轕,2,62,125,240,245,19,27,10
轖,6,147,174,253,249,31,19,13
轗,9,142,187,245,241,20,25,15
轘,4,135,118,244,246,20,26,14
轙,4,114,137,250,251,31,18,9
轜,7,127,139,243,242,19,27,12
轝,1,65,63,254,245,22,26,7
轞,5,114,144,247,245,21,26,16
车,1,63,63,246,248,38,9,2
轧,2,58,122,242,244,32,13,3
轨,2,72,124,246,244,34,13,3
轩,2,65,123,245,248,36,12,3
轫,3,79,135,243,248,34,13,4
转,2,67,127,247,248,34,14,3
轭,3,99,166,249,246,33,15,4
轮,3,94,127,248,245,34,13,4
软,3,106,132,243,246,33,13,4
轰,3,136,93,249,249,36,12,5
轱,2,67,126,244,248,34,13,4
轲,3,82,150,246,247,33,14,5
轳,2,72,125,246,244,33,13,4
轴,2,60,125,239,249,35,13,7
轵,4,95,141,245,244,34,12,6
轶,1,64,63,250,247,33,15,2
轸,4,146,115,248,248,35,13,6
轹,4,94,163,247,247,34,13,5
轺,3,97,126,240,247,33,13,5
轻,3,106,121,248,248,36,12,4
轼,4,101,164,250,248,36,13,5
载,3,107,115,245,245,32,14,4
轾,3,107,125,247,248,33,14,4
轿,4,97,164,249,246,34,13,5
辀,3,80,85,250,250,34,14,5
辁,1,64,63,249,246,34,14,2
辂,2,69,125,247,247,33,14,5
较,6,141,144,248,245,36,11,7
辄,3,82,170,248,245,31,15,7
辅,2,70,72,244,247,32,15,8
辆,1,64,63,250,248,33,16,4
辇,3,126,103,242,248,32,14,4
辈,2,85,90,238,247,31,13,3
辉,5,123,159,250,248,33,16,6
辊,4,92,150,249,244,33,14,7
辋,6,127,180,245,247,32,16,7
